year,month,day,plane_id,scheduled_departure_time_HHMM,actual_departure_time_HHMM,scheduled_arrival_time_HHMM,actual_arrival_time_HHMM,airline_id,origin_airport,destination_airport,distance,pilot_id,pilot_first_name,pilot_last_name
2013,12,30,N475UA,1659,1707,1933,1911,UA,EWR,DEN,1605.7,P0807,Miss. Manda,Wenzel
2013,12,30,M573UA,1714,1707,1945,1941,UA,LGA,DEN,1620.5,P0808,Mr. Julius,MacKay
2013,12,30,N813MQ,1710,1707,1910,1911,MQ,LGA,DTW,502.6,P0809,Mr. Ling,Niklasson
2013,12,30,M913JB,1709,1708,2020,2012,B6,JFK,FLL,1069.4,P0810,Mr. Franz,Bentham
2013,12,30,N16954,1552,1709,1726,1909,EV,EWR,BNA,748.6,P0811,Mr. Thomas Parham,Midtsjo
2013,12,30,N684MQ,1715,1709,1850,1845,MQ,JFK,BNA,765.9,P0812,Mr. Nathan,Portaluppi
2013,12,30,N152UW,1709,1709,1915,1934,US,LGA,CLT,544,P0813,Mrs. Walter H,Lyntakoff
2013,12,30,N518MQ,1625,1709,1755,1822,MQ,EWR,ORD,719.9,P0814,Mrs. Edwin Nelson Jr,Chisholm
2013,12,30,M599JB,1659,1710,2034,2042,B6,JFK,OAK,2576,P0815,Mr. Nikolai Johannes,Pokrnic
2013,12,30,N3CHAA,1715,1711,2035,2057,AA,JFK,AUS,1521.6,P0816,Mr. Paul Romaine,McCaffry
2013,12,30,M514UA,1659,1714,2017,2009,UA,EWR,LAX,2454.2,P0817,Mrs. Michael Robert,Saade
2013,12,30,M571AA,1720,1720,2030,2037,AA,EWR,DFW,1372.5,P0818,Mr. Lucien Philip,Parker
2013,12,30,N3DUAA,1730,1722,2050,2052,AA,LGA,DFW,1389.2,P0819,Miss. Ethel Flora,Ware
2013,12,30,N3JFAA,1725,1723,1845,1821,AA,JFK,BOS,187.9,P0820,Mr. Serafino Emilio,Oxenham
2013,12,30,N15910,1729,1723,1853,1828,EV,EWR,PWM,284.2,P0821,Master. Micheal,Mardirosian
2013,12,30,N495UA,1725,1723,2035,2025,UA,EWR,FLL,1065.5,P0822,Mr. Bartol,Rheims
2013,12,30,M624AG,1730,1725,2101,2032,DL,JFK,SLC,1990.9,P0823,Mr. Olaus Jorgensen,Nasr
2013,12,30,M604AW,1730,1725,1928,1938,US,EWR,CLT,529.2,P0824,Mr. Thomas Henry,Wittevrongel
2013,12,30,N355JB,1730,1726,1930,1933,B6,JFK,CLT,541.4,P0825,Miss. Victorine,Angheloff
2013,12,30,N3CBAA,1715,1727,1915,1858,AA,JFK,ORD,740.4,P0826,Mr. Mirko,Loring
2013,12,30,N5BTAA,1730,1727,2025,2014,AA,JFK,EGE,1746.1,P0827,Mr. Arthur Gordon,Malachard
2013,12,30,M911DL,1729,1727,2012,2017,DL,LGA,ATL,762.8,P0828,Mr. Ernst Herbert,Vartanian
2013,12,30,M855VA,1725,1727,2045,2035,VX,EWR,LAX,2454.5,P0829,Miss. Bridget Delia,Sadowitz
2013,12,30,N202FR,1729,1728,2000,2010,F9,LGA,DEN,1620.3,P0830,Master. John Borie,Hagardon
2013,12,30,M836VA,1729,1728,2115,2044,VX,EWR,SFO,2565,P0831,Mrs. Percy C,Krekorian
2013,12,30,M760JB,1730,1729,2035,2048,B6,EWR,FLL,1065.8,P0832,Miss. Mary Delia,Nesson
2013,12,30,M703TW,1730,1730,2112,2054,DL,JFK,SFO,2586.3,P0833,Mr. Clarence Bloomfield,Rowe
2013,12,30,N12552,1735,1731,1856,1845,EV,EWR,RIC,277.7,P0834,Mr. Gilbert Milligan Jr,Kreuchen
2013,12,30,N482AA,1735,1732,1925,1931,AA,LGA,ORD,733,P0835,Mrs. Mark,Assam
2013,12,30,N236JB,1740,1732,1900,1846,B6,JFK,IAD,228.7,P0836,Miss. Bertha E,Rosenshine
2013,12,30,N13955,1707,1733,1910,1932,EV,EWR,DAY,533.9,P0837,Mr. Lazar,Enander
2013,12,30,M598JB,1556,1734,1914,2042,B6,JFK,FLL,1069.8,P0838,Miss. Manta Josefina,Dulles
2013,12,30,N376DA,1740,1734,2040,2017,DL,JFK,LAS,2248.2,P0839,Mr. Servando,Maguire
2013,12,30,N15574,1731,1734,1958,2004,EV,EWR,SAV,708.7,P0840,Miss. Amalie,de Brito
2013,12,30,N13956,1725,1734,1856,1856,EV,EWR,ORF,284.5,P0841,Mr. Edwin,Denbury
2013,12,30,N227WN,1725,1736,1915,1925,WN,EWR,STL,872.1,P0842,Mrs. Robert Clifford,Fillbrook
2013,12,30,M710EV,1745,1737,1932,1914,EV,LGA,PIT,335.5,P0843,Mr. Charles Augustus,Lundstrom
2013,12,30,M505JB,1740,1738,2118,2111,B6,JFK,PHX,2153.5,P0844,Master. Akar,Botsford
2013,12,30,M980AT,1729,1738,1955,2027,FL,LGA,ATL,762.7,P0845,Mr. Isidor,Whabee
2013,12,30,N402UA,1743,1738,2117,2107,UA,EWR,SAT,1569.4,P0846,Mr. Howard Brown,Walcroft
2013,12,30,N396AA,1730,1740,2055,2116,AA,JFK,MIA,1089.2,P0847,Mr. Marinko,Stokes
2013,12,30,N342NB,1745,1740,2104,2142,DL,LGA,FLL,1076.1,P0848,Mr. John Joseph,Dibden
2013,12,30,N27724,1651,1740,1824,1859,UA,EWR,ORD,719.3,P0849,Mr. Betros,Julian
2013,12,30,N284JB,1724,1743,2019,2051,B6,EWR,PBI,1023.9,P0850,Miss. Julia,Lockyer
2013,12,30,N19117,1729,1743,2035,2043,UA,EWR,MCO,937.7,P0851,Miss. Emily Louisa,O'Keefe
2013,12,30,M593JB,1730,1745,2046,2052,B6,JFK,BUR,2465.1,P0852,Ms. Bridget,Strilic
2013,12,30,N339AA,1745,1746,2125,2127,AA,JFK,SFO,2586,P0853,Master. Ralph Lester,Riihivouri
2013,12,30,N313US,1750,1746,2057,2050,DL,LGA,MCO,950.8,P0854,Mrs. Adolf Fredrik,Gibson
2013,12,30,N14972,1715,1747,1834,1857,EV,EWR,BUF,282,P0855,Mr. Olaf,Pallas y Castello
2013,12,30,M8516C,1750,1749,2020,2002,9E,JFK,CHS,636.5,P0856,Mrs. Thornton,Wilson
2013,12,30,N13994,1705,1749,1939,2033,EV,EWR,ATL,746.7,P0857,Mr. Gunnar Isidor,Ismay
2013,12,30,N10575,1747,1749,1952,2024,EV,EWR,MEM,946.6,P0858,Mrs. Tyrell Michael,Harbeck
2013,12,30,N35204,1700,1749,2014,2053,UA,LGA,IAH,1416.5,P0859,Mr. Kalle Edvard,Cotterill
2013,12,30,N16703,1755,1753,1937,1928,UA,EWR,ORD,719.9,P0860,Miss. Elin Ester Maria,Hipkins
2013,12,30,N465UA,1805,1755,2107,2028,UA,EWR,LAS,2227.7,P0861,Mrs. Charles Emil Henry,Wheeler
2013,12,30,N527MQ,1630,1755,1905,2047,MQ,LGA,ATL,762.8,P0862,Mr. Leopold,Aronsson
2013,12,30,M929DL,1800,1758,2046,2032,DL,LGA,ATL,762.9,P0863,Mr. Oskar Leander,Ashby
2013,12,30,N22909,1531,1759,1734,2028,EV,EWR,GSP,594.5,P0864,Mr. Johan Martin,Payne
2013,12,30,N816MQ,1800,1800,1940,1945,MQ,LGA,RDU,431.8,P0865,Mr. Aaron,Gilbert
2013,12,30,M524UA,1802,1800,2121,2100,UA,EWR,LAX,2454.7,P0866,Mr. Samuel Ward,Colbert
2013,12,30,M835UA,1805,1800,2150,2136,UA,EWR,PHX,2133,P0867,Miss. Edith Corse,Larsson-Rondberg
2013,12,30,M916XJ,1815,1802,2048,2016,9E,JFK,MSP,1029.5,P0868,Miss. Katherine,Conlon
2013,12,30,N0EGMQ,1730,1803,1925,1952,MQ,LGA,CMH,479.1,P0869,Mrs. Isidor,Nourney
2013,12,30,N477UA,1802,1806,2106,2123,UA,EWR,PBI,1023.8,P0870,Mr. Demetrios,Riordan
2013,12,30,M637JB,1810,1810,2129,2119,B6,JFK,LGB,2465.8,P0871,Miss. Beatrice Irene,Naughton
2013,12,30,M905DL,1755,1811,2110,2126,DL,LGA,PBI,1035.2,P0872,Mr. Thomson,Henriksson
2013,12,30,N155DL,1815,1812,2150,2108,DL,JFK,LAX,2475,P0873,Mrs. John Henry,Spector
2013,12,30,N3CRAA,1700,1814,1955,2106,AA,JFK,LAS,2248.6,P0874,Miss. Bertha J,Oliva y Ocana
2013,12,30,N3DRAA,1815,1814,2135,2124,AA,LGA,MIA,1096.8,P0875,Mrs. Paul,Saether
2013,12,30,M75425,1729,1814,2108,2140,UA,EWR,SFO,2565.7,P0876,Mr. Alfred John,Braund
2013,12,30,N238WN,1815,1815,2055,2109,WN,EWR,MSY,1167.9,P0877,Miss. Laura Alice,Cumings
2013,12,30,M73283,1805,1815,2129,2124,UA,EWR,SEA,2402.3,P0878,Mr. Karl Rudolf,Heikkinen
2013,12,30,N14570,1824,1817,1945,1941,EV,EWR,RIC,277,P0879,Miss. Alicia,Futrelle
2013,12,30,N36207,1805,1817,2102,2147,UA,EWR,TPA,997.9,P0880,Mr. Solomon,Allen
2013,12,30,N431AS,1825,1821,2152,2128,AS,EWR,SEA,2402.1,P0881,Mr. Marius,Moran
2013,12,30,N387DA,1825,1821,2108,2108,DL,JFK,ATL,760.8,P0882,Mr. Henry John,McCarthy
2013,12,30,N161UW,1829,1822,2033,2023,US,EWR,CLT,529,P0883,Col. Archibald IV,Palsson
2013,12,30,N39418,1832,1823,2024,2000,UA,EWR,CLE,404.5,P0884,Mrs. Frank,Johnson
2013,12,30,M709JB,1829,1824,2124,2148,B6,EWR,PBI,1023.9,P0885,Mr. Charles P,Nasser
2013,12,30,M550UW,1830,1824,2035,2047,US,JFK,CLT,541.3,P0886,Mr. Valtcho,Sandstrom
2013,12,30,M756SA,1805,1824,1930,1956,WN,EWR,MDW,711,P0887,Mr. Carl Robert,Bonnell
2013,12,30,N488UA,1800,1824,1945,1948,UA,LGA,ORD,733.7,P0888,Mr. Mapriededer,Saundercock
2013,12,30,N3HPAA,1835,1825,2020,2013,AA,LGA,ORD,733.9,P0889,Miss. Jennie,Andersson
2013,12,30,M923DL,1830,1825,2201,2150,DL,JFK,MIA,1089.7,P0890,Mr. Charles Frederick,Vestrom
2013,12,30,M653JB,1830,1826,2124,2134,B6,JFK,MCO,944.7,P0891,Miss. Jessie Allis,Hewlett
2013,12,30,N12900,1652,1826,1822,2009,EV,EWR,PIT,319.9,P0892,Miss. Sarah,Rice
2013,12,30,N3GRAA,1820,1828,2145,2136,AA,EWR,LAX,2454.6,P0893,Mr. Arthur Larned,Williams
2013,12,30,M630JB,1830,1828,2205,2158,B6,JFK,SJC,2569.1,P0894,Mr. Henry James,Vander Planke
2013,12,30,M975DL,1816,1828,2035,2032,DL,LGA,MSP,1020.2,P0895,Mr. Herbert Henry,Masselmani
2013,12,30,M956DL,1830,1830,2054,2025,DL,JFK,DTW,509.5,P0896,Mr. Evan,Fynney
2013,12,30,M712TW,1836,1831,2205,2141,DL,JFK,SEA,2422.6,P0897,Rev. Michael,Beesley
2013,12,30,M846UA,1829,1832,2156,2123,UA,EWR,SAN,2425.8,P0898,Mrs. Boulton,McGowan
2013,12,30,M588UA,1756,1833,2124,2126,UA,JFK,LAX,2475.7,P0899,Mr. Nicola,Sloper
2013,12,30,M796JB,1750,1834,2045,2146,B6,LGA,MCO,950.2,P0900,Master. Filip Oscar,Asplund
2013,12,30,M71411,1804,1835,2113,2209,UA,EWR,IAH,1400.9,P0901,Miss. Olga Elida,Emir
2013,12,30,M521JB,1629,1837,1932,2153,B6,LGA,PBI,1035,P0902,Mr. John James,Fortune
2013,12,30,N3747D,1836,1837,2157,2114,DL,JFK,SAN,2446.6,P0903,Master. Georges Youssef,O'Dwyer
2013,12,30,M602SW,1805,1839,1950,2036,WN,LGA,STL,888.7,P0904,Miss. Marion,Todoroff
2013,12,30,M941DL,1845,1840,2054,2036,DL,LGA,DTW,502.8,P0905,Mr. Ernest,Uruchurtu
2013,12,30,M8839E,1830,1841,2018,2007,9E,JFK,ORF,290.8,P0906,Rev. Joseph Maria,Spencer
2013,12,30,N216JB,1837,1841,2009,2004,B6,JFK,BUF,301.4,P0907,Mrs. Anton,Glynn
2013,12,30,N292PQ,1600,1842,1804,2031,9E,JFK,RDU,427.7,P0908,Mr. Edward Watson,Wheadon
2013,12,30,M561JB,1830,1842,2138,2202,B6,JFK,FLL,1069.8,P0909,Mrs. Henry Arthur Jr,Meyer
2013,12,30,M575UA,1845,1842,2212,2127,UA,EWR,SNA,2434.8,P0910,Miss. Hilda Maria,Holverson
2013,12,30,M965DL,1855,1844,2220,2222,DL,LGA,MIA,1096.1,P0911,Mr. Ortin,Mamee
2013,12,30,N12996,1845,1844,2101,2049,EV,EWR,CVG,569.5,P0912,Mr. Adolf Fredrik,Cann
2013,12,30,N528MQ,1815,1845,2005,2039,MQ,LGA,STL,888.1,P0913,Mr. Assad,Nicola-Yarred
2013,12,30,N821MQ,1855,1846,2040,2042,MQ,LGA,RDU,431.1,P0914,Mr. Carl Oscar Vilhelm Gustafsson,Ahlin
2013,12,30,N539MQ,1845,1847,2040,2105,MQ,LGA,MSP,1020.5,P0915,Miss. Edith Eileen,Turpin
2013,12,30,N3LDAA,1850,1848,2220,2215,AA,JFK,SEA,2422,P0916,Miss. Maude,Kraeff
2013,12,30,N348NB,1850,1848,2205,2208,DL,LGA,FLL,1076.1,P0917,Mr. Charles Emil Henry,Laroche
2013,12,30,N194UW,1855,1848,2059,2057,US,LGA,CLT,544.6,P0918,Mrs. Allen Oliver,Devaney
2013,12,30,M755EV,1829,1850,2018,2052,EV,LGA,BNA,764.2,P0919,Mrs. Alexander Taylor,Rogers
2013,12,30,M914DL,1900,1851,2219,2204,DL,JFK,TPA,1005.3,P0920,Mr. James Matthew,Lennon
2013,12,30,M959UW,1900,1852,2018,2013,US,LGA,DCA,214.3,P0921,Mr. Alexander Taylor Jr,O'Driscoll
2013,12,30,M562JB,1847,1853,2207,2210,B6,JFK,SEA,2422.5,P0922,Mrs. Daniel Warner,Samaan
2013,12,30,M641VA,1855,1853,2235,2222,VX,JFK,SFO,2586.3,P0923,Mr. Frank Hubert,Arnold-Franchi
2013,12,30,M909XJ,1840,1855,2029,2026,9E,JFK,BUF,301.7,P0924,Miss. Alice Frances Louisa,Panula
2013,12,30,M8598B,1905,1855,2135,2122,9E,LGA,TYS,647.7,P0925,Miss. Ada,Nosworthy
2013,12,30,N305DQ,1900,1855,2140,2159,DL,LGA,ATL,762,P0926,Mr. Michael A,Harper
2013,12,30,N298PQ,1859,1856,2106,2055,9E,JFK,ORD,740.1,P0927,Mr. Abraham L,Faunthorpe
2013,12,30,M584JB,1859,1856,2150,2150,B6,EWR,MCO,937.7,P0928,Master. Walter John,Ostby
2013,12,30,N5BRAA,1900,1858,2359,2354,AA,JFK,SJU,1598.3,P0929,Master. Marshall Brines,Woolner
2013,12,30,M702TW,1900,1858,2249,2255,DL,JFK,SFO,2586.8,P0930,Mr. Julius Konrad Eugen,Rugg
2013,12,30,M585JB,1858,1859,2150,2152,B6,JFK,LAS,2248.7,P0931,Master. Robert Douglas,Novel
2013,12,30,N17244,1847,1859,2121,2117,UA,EWR,DEN,1605,P0932,Miss. Berta Olivia,West
2013,12,30,N374DA,1900,1901,2224,2224,DL,JFK,PDX,2454.8,P0933,Mr. Charles Robert,Goodwin
2013,12,30,N534MQ,1850,1902,2030,2046,MQ,LGA,CLE,419.3,P0934,Miss. Nora,Sirayanian
2013,12,30,N3DSAA,1910,1903,2220,2233,AA,LGA,DFW,1389.1,P0935,Master. Gilbert Sigvard Emanuel,Icard
2013,12,30,N23721,1911,1905,2228,2222,UA,EWR,SEA,2402.5,P0936,Col. John Jacob,Harris
2013,12,30,N336AA,1900,1908,2215,2216,AA,JFK,LAX,2475.8,P0937,Miss. Winifred Vera,Skoog
2013,12,30,N839MQ,1800,1908,1935,2058,MQ,LGA,BNA,764.6,P0938,Mr. Frank Thomas,Stewart
2013,12,30,M76517,1901,1909,2251,2231,UA,EWR,SFO,2565.4,P0939,Mr. Alfred Fernand,Moubarek
2013,12,30,M917XJ,1915,1910,2122,2052,9E,JFK,PIT,340.7,P0940,Mr. Sidney C Stuart,Nye
2013,12,30,N373NW,1915,1911,2153,2136,DL,LGA,DEN,1620.7,P0941,Miss. Edith Louise,Crease
2013,12,30,M943DL,1915,1915,2219,2157,DL,JFK,MCO,944.9,P0942,Mr. Redjo,Kink
2013,12,30,M935AT,1800,1916,2036,2134,DL,EWR,ATL,746.2,P0943,Mr. Micheal Karvin,Jenkin
2013,12,30,M902XJ,1830,1917,2159,2300,9E,JFK,DFW,1391.7,P0944,Mr. Luigi,Hood
2013,12,30,N3JXAA,1925,1917,2245,2230,AA,LGA,MIA,1096.1,P0945,Mr. Percy Michael,Chronopoulos
2013,12,30,M974DL,1925,1917,2252,2257,DL,LGA,RSW,1080,P0946,Miss. Ida Augusta Margareta,Bing
2013,12,30,N16178,1924,1917,2047,2029,EV,EWR,IAD,212.4,P0947,Mr. Christopher,Moen
2013,12,30,M933XJ,1920,1919,2210,2221,9E,JFK,MSY,1182.9,P0948,Mr. George Dennick,Staneff
2013,12,30,N3755D,1922,1919,18,22,DL,JFK,SJU,1598.6,P0949,Mrs. George Dunton,Moutal
2013,12,30,N14959,1921,1920,2201,2231,EV,EWR,ATL,746.9,P0950,Mr. Alexander Morrison,Caldwell
2013,12,30,N449UA,1910,1921,2225,2234,UA,EWR,FLL,1065.5,P0951,Miss. Florentina,Dowdell
2013,12,30,M595AA,1930,1922,2235,2220,AA,EWR,DFW,1372.1,P0952,Mr. Harold J,Waelens
2013,12,30,N279JB,1730,1922,1914,2122,B6,JFK,RDU,427.2,P0953,Mr. Einar Gervasius,Sheerlinck
2013,12,30,M830AS,1930,1922,2049,2042,EV,LGA,IAD,229.5,P0954,Mrs. George,McDermott
2013,12,30,M914XJ,1930,1924,2150,2134,9E,JFK,CVG,589.5,P0955,Mr. Johan Charles,Carrau
2013,12,30,M952DL,1930,1925,2236,2232,DL,LGA,MCO,950.6,P0956,Mr. Thomas James,Ilett
2013,12,30,M926EV,1859,1929,2125,2153,EV,LGA,CAE,617.5,P0957,Mr. Samuel James Metcalfe,Backstrom
2013,12,30,M644JB,1932,1930,2305,2253,B6,JFK,SMF,2521.1,P0958,Mr. George Frederick,Ford
2013,12,30,M586JB,1932,1930,28,22,B6,JFK,SJU,1598.4,P0959,Miss. Constance,Slocovski
2013,12,30,N12201,1940,1930,2153,2135,EV,EWR,TYS,631.7,P0960,Mr. John Bradley,Celotti
2013,12,30,M923AT,1935,1930,2203,2159,FL,LGA,ATL,762.2,P0961,Mr. Olof Edvin,Christmann
2013,12,30,N24706,1928,1932,2302,2228,UA,EWR,LAX,2454.1,P0962,Mr. Frank Manley,Andreasson
2013,12,30,M962DL,1935,1933,2253,2249,DL,LGA,TPA,1010.9,P0963,Mr. Raffull,Chaffee
2013,12,30,M713EV,1925,1937,2123,2201,EV,LGA,BHM,866.7,P0964,Miss. Marta,Dean
2013,12,30,N833MQ,1945,1937,2130,2113,MQ,JFK,RDU,427.8,P0965,Mrs. Walter Donald,Coxon
2013,12,30,M558JB,1921,1938,2246,2309,B6,JFK,SLC,1990.7,P0966,Mrs. Carl Johan,Shorney
2013,12,30,N3CKAA,1940,1939,2115,2115,AA,LGA,ORD,733.4,P0967,Mr. Frederic Oakley,Goldschmidt
2013,12,30,M571JB,1936,1939,2244,2302,B6,JFK,TPA,1005.4,P0968,Master. Michael Arthur Willie,Greenfield
2013,12,30,M623JB,1940,1939,2243,2258,B6,LGA,FLL,1076.7,P0969,Mr. Frederick R,Doling
2013,12,30,M6709,1930,1939,2301,2256,DL,JFK,SLC,1990.2,P0970,Mrs. J Frank,Kantor
2013,12,30,N509MQ,1930,1939,2115,2115,MQ,JFK,CMH,483.7,P0971,Mr. James Vivian,Petranec
2013,12,30,N434WN,1920,1941,2055,2110,WN,LGA,MKE,738.1,P0972,Mrs. Stephen,Petroff
2013,12,30,N818MQ,1945,1942,2150,2205,MQ,LGA,DTW,502.3,P0973,Mrs. Betros,White
2013,12,30,N3753,1946,1946,2252,2224,DL,JFK,LAS,2248.6,P0974,Miss. Barbara J,Johansson
2013,12,30,N16981,1953,1946,2203,2207,EV,EWR,CHS,628.5,P0975,Mr. Abraham August Johannes,Gustafsson
2013,12,30,M750EV,1955,1946,2151,2121,EV,LGA,MSN,812.4,P0976,Mr. Walter Miller,Mionoff
2013,12,30,N817MQ,1930,1946,2130,2138,MQ,LGA,CMH,479.3,P0977,Mr. Linhart,Salkjelsvik
2013,12,30,N14558,1938,1951,2144,2155,EV,EWR,CLT,529.6,P0978,Mr. George Michael,Moss
2013,12,30,N385DN,1955,1954,2241,2221,DL,JFK,DEN,1626,P0979,Miss. Lilian W,Rekic
2013,12,30,N3ALAA,2000,1955,2110,2104,AA,JFK,BOS,187,P0980,Mr. Karl Micheal,Porter
2013,12,30,N24715,1959,1955,2137,2128,UA,EWR,CLE,404.6,P0981,Mr. Guillaume Joseph,Zabour
2013,12,30,N29717,1635,1958,1756,2100,UA,EWR,BOS,200.4,P0982,Mr. August Ferdinand,Barton
2013,12,30,N12563,2005,1959,2125,2139,EV,EWR,MKE,725.7,P0983,Mrs. Arthur Henry,Jussila
2013,12,30,M8948B,1930,2000,2108,2111,9E,JFK,SYR,209.7,P0984,Miss. Gertrud Emilia,Attalah
2013,12,30,N10156,2006,2000,2210,2206,EV,EWR,MSP,1008.4,P0985,Mr. Emilio Ilario Giuseppe,Pekoniemi
2013,12,30,M844VA,2000,2000,2325,2320,VX,JFK,LAX,2475.1,P0986,Mr. Stanko,Connors
2013,12,30,M775JB,2001,2002,2304,2300,B6,JFK,ABQ,1826.2,P0987,Mr. Roderick Robert Crispin,Baxter
2013,12,30,N14168,1929,2003,2146,2219,EV,EWR,DSM,1017.4,P0988,Mr. Charles Michael,Hickman
2013,12,30,M760EV,1959,2004,2223,2217,EV,LGA,MEM,963.2,P0989,Miss. May Elizabeth,Moore
2013,12,30,N39475,1900,2004,2227,2318,UA,EWR,PDX,2434.7,P0990,Mr. Mate,Webber
2013,12,30,M77258,1959,2005,2304,2307,UA,EWR,PBI,1023.4,P0991,Mrs. Walter Miller,McMahon
2013,12,30,N324JB,2010,2010,2122,2108,B6,JFK,BOS,187.1,P0992,Mr. Jean Nassr,Madsen
2013,12,30,N526JB,2005,2010,2256,2315,B6,JFK,MCO,944,P0993,Miss. Dagmar Jenny Ingeborg,Peter
2013,12,30,N428UA,2006,2014,2312,2323,UA,EWR,IAH,1400.4,P0994,Mr. Clifford Richard,Ekstrom
2013,12,30,N193DN,2015,2015,2344,2308,DL,JFK,LAX,2475.6,P0995,Mr. Percy Thomas,Drazenoic
2013,12,30,N483UA,2015,2015,2322,2330,UA,EWR,TPA,997.3,P0996,Miss. Jelka,Coelho
2013,12,30,N38268,2017,2015,116,58,UA,EWR,SJU,1608.9,P0997,Master. Alfred Edward,Robins
2013,12,30,M579JB,2005,2018,2310,2339,B6,JFK,FLL,1069,P0998,Miss. Honora,Weisz
2013,12,30,N13979,1959,2022,2110,2133,EV,EWR,DCA,199.9,P0999,Miss. Maria Youssef,Sobey
2013,12,30,M592JB,2021,2023,2357,2400,B6,JFK,SFO,2586.6,P1000,Miss. Salli Helena,Richard
2013,12,30,N37468,1959,2023,2253,2325,UA,EWR,MCO,937.8,P1001,Mr. John Pillsbury,Newsom
2013,12,30,N14180,2029,2025,2320,2326,EV,EWR,OKC,1325.1,P1002,Mr. George Alexander Lucien,Osen
2013,12,30,N486UA,1945,2025,2105,2135,UA,EWR,BOS,200,P1003,Miss. Margaret Marcella Maggie,Giglio
2013,12,30,N857MQ,2040,2026,2220,2207,MQ,LGA,RDU,431.8,P1004,Mr. Mustafa,Boulos
2013,12,30,N543MQ,2030,2027,2150,2231,MQ,EWR,ORD,719.5,P1005,Dr. Washington,Nysten
2013,12,30,N295PQ,2027,2028,2200,2144,9E,JFK,DCA,213.8,P1006,Mr. Camille,Hakkarainen
2013,12,30,N441UA,2030,2028,2340,2331,UA,EWR,MIA,1085.3,P1007,Miss. Louise,Burke
2013,12,30,M8541D,2045,2030,2302,2248,9E,LGA,GSP,610.3,P1008,Mr. Joseph Holland,Andrew
2013,12,30,N3743H,2035,2031,2347,2351,DL,JFK,FLL,1069,P1009,Mr. Nils,Nicholls
2013,12,30,N299PQ,2040,2034,2238,2218,9E,LGA,RDU,431.9,P1010,Mr. Oscar Wilhelm,Navratil
2013,12,30,M68453,2005,2034,2355,2347,UA,EWR,SFO,2565,P1011,Mr. Noel,Byles
2013,12,30,M510UA,1830,2035,2221,8,UA,JFK,SFO,2586.8,P1012,Mr. Escott Robert,Bateman
2013,12,30,M946AT,2033,2036,2206,2200,FL,LGA,CAK,397.8,P1013,Mr. Tome,Pears
2013,12,30,M516JB,2039,2037,2355,2351,B6,JFK,PDX,2454.1,P1014,Miss. Catherine Katie,Meo
2013,12,30,N459WN,2030,2037,2205,2226,WN,EWR,MDW,711.8,P1015,Mrs. Edward Gifford,van Billiard
2013,12,30,N14203,2040,2038,2311,2314,EV,EWR,TUL,1215.5,P1016,Mr. Hudson Joshua Creighton,Olsen
2013,12,30,M523JB,2046,2040,2358,11,B6,JFK,RSW,1074.2,P1017,Master. Philip Frank,Gilnagh
2013,12,30,M784JB,2040,2042,2359,2353,B6,JFK,LAX,2475.6,P1018,Mr. Charles Melville,Corn
2013,12,30,N229WN,2035,2044,2210,2252,WN,LGA,MDW,725.4,P1019,Mrs. Claus Peter,Smiljanic
2013,12,30,M579UA,2030,2045,2348,2353,UA,EWR,LAX,2454.2,P1020,Mr. Jego Grga,Sage
2013,12,30,N436UA,2050,2048,2213,2214,UA,EWR,ORD,719.5,P1021,Mrs. John Stuart,Cribb
2013,12,30,N36272,2050,2049,141,128,UA,EWR,BQN,1585.1,P1022,Mr. Michael Augustus,Watt
2013,12,30,N340NW,2055,2050,30,1,DL,JFK,SAT,1587,P1023,Mr. Reginald Harry,Bengtsson
2013,12,30,M705JB,2101,2051,2346,2347,B6,LGA,MCO,950.6,P1024,Mr. Nils Hilding,Calic
2013,12,30,N13553,2059,2055,2254,2242,EV,EWR,DTW,488.1,P1025,Mr. Ernest Wilfred,Goldsmith
2013,12,30,N6EAMQ,2100,2055,2225,2234,MQ,LGA,BNA,764.6,P1026,Mr. Johan Samuel,Chibnall
2013,12,30,N283JB,2106,2100,7,1,B6,EWR,FLL,1065.4,P1027,Mr. Neshan,Baumann
2013,12,30,N16571,2105,2103,2229,2224,EV,EWR,RIC,277.4,P1028,Mr. Israel,Ling
2013,12,30,N515MQ,2059,2103,2314,2341,MQ,LGA,ATL,762.6,P1029,Mr. Alfred G,Van der hoef
2013,12,30,M915DL,2055,2107,2213,2207,DL,JFK,BOS,187.2,P1030,Miss. Emilie,Sivola
2013,12,30,N329JB,2110,2108,2339,2351,B6,JFK,MSY,1182.7,P1031,Miss. Ruth Elizabeth,Smith
2013,12,30,N372DA,1915,2111,2302,31,DL,JFK,PHX,2153.1,P1032,Mr. Charles Valentine,Klasen
2013,12,30,N13995,2021,2112,2240,2327,EV,EWR,IND,645.9,P1033,Mr. Ingvar,Lefebre
2013,12,30,N267JB,2059,2113,2244,2248,B6,JFK,ORD,740.6,P1034,Mrs. John Morgan,Isham
2013,12,30,M598UA,2025,2117,2340,16,UA,JFK,LAX,2475.7,P1035,Mr. Michael Crothers,Hale
2013,12,30,N502AA,2025,2120,2205,2235,AA,LGA,ORD,733.2,P1036,Mrs. Said,Leonard
2013,12,30,M789JB,2045,2122,2359,108,B6,JFK,AUS,1521.5,P1037,Mr. John Edward,Pernot
2013,12,30,M759EV,2129,2122,2251,2236,EV,LGA,ROC,254.9,P1038,Mr. Jose Joaquim,Becker
